county,total_votes,rep_votes,dem_votes,rep_percentage,dem_percentage,Party
"Rockcastle County, Kentucky",7784,6577,1134,0.8449383350462487,0.14568345323741008,0
"Rockdale County, Georgia",44681,13014,31237,0.29126474340323627,0.6991114791522124,1
"Rockingham County, North Carolina",47809,31301,15992,0.6547093643456253,0.33449768871969715,0
"Rockingham County, Virginia",43811,30349,12644,0.692725571203579,0.2886033188012143,0
"Rockingham, Vermont",2519,718,1703,0.2850337435490274,0.6760619293370385,1
"Rockland County, New York",150369,73186,75802,0.48670936163703954,0.5041065645179525,1
"Rockland, Maine",3965,1363,2493,0.3437578814627995,0.6287515762925598,1
"Rockland, Massachusetts",9994,4319,5400,0.4321592955773464,0.54032419451671,1
"Rockport, Maine",2530,776,1694,0.3067193675889328,0.6695652173913044,1
"Rockport, Massachusetts",5275,1306,3861,0.24758293838862558,0.7319431279620853,1
"Rockwall County, Texas",53891,36726,16412,0.6814867046445603,0.304540646861257,0
"Rocky Hill, Connecticut",10940,4670,6115,0.42687385740402195,0.5589579524680073,1
"Roger Mills County, Oklahoma",1834,1629,168,0.8882224645583424,0.0916030534351145,0
"Rogers County, Oklahoma",44553,34031,9589,0.7638318407290193,0.21522680852018944,0
"Rolette County, North Dakota",3804,1257,2482,0.3304416403785489,0.6524710830704522,1
"Rollinsford, New Hampshire",1736,735,951,0.42338709677419356,0.5478110599078341,1
"Rome, Maine",713,350,340,0.4908835904628331,0.47685834502103785,0
"Rooks County, Kansas",2661,2294,332,0.8620819240886884,0.1247651258925216,0
"Roosevelt County, Montana",4028,1996,1910,0.4955312810327706,0.4741807348560079,0
"Roosevelt County, New Mexico",6608,4634,1802,0.701271186440678,0.2726997578692494,0
"Roque Bluffs, Maine",183,80,101,0.4371584699453552,0.5519125683060109,1
"Roscommon County, Michigan",15018,9670,5166,0.6438939938740178,0.3439872153415901,0
"Roseau County, Minnesota",8421,6065,2188,0.7202232513953212,0.2598266239163995,0
"Rosebud County, Montana",3784,2486,1199,0.6569767441860465,0.3168604651162791,0
"Ross County, Ohio",33299,22278,10557,0.6690290999729721,0.3170365476440734,0
"Routt County, Colorado",16876,5925,10582,0.35109030575965866,0.62704432329936,1
"Rowan County, Kentucky",10065,5994,3880,0.5955290611028315,0.3854942871336314,0
"Rowan County, North Carolina",73408,49297,23114,0.6715480601569311,0.31487031386224934,0
"Rowe, Massachusetts",267,113,152,0.4232209737827715,0.5692883895131086,1
"Rowley, Massachusetts",4227,1942,2180,0.4594274899455879,0.5157321977762006,1
"Roxbury, Connecticut",1622,660,937,0.406905055487053,0.5776818742293465,1
"Roxbury, Maine",246,147,89,0.5975609756097561,0.3617886178861789,0
"Roxbury, New Hampshire",144,52,92,0.3611111111111111,0.6388888888888888,1
"Roxbury, Vermont",433,134,281,0.3094688221709007,0.648960739030023,1
"Royalston, Massachusetts",787,357,408,0.4536213468869123,0.5184243964421855,1
"Royalton, Vermont",1486,492,930,0.3310901749663526,0.6258411843876177,1
"Rumford, Maine",2863,1502,1275,0.5246245197345442,0.44533705902899057,0
"Rumney, New Hampshire",956,527,410,0.551255230125523,0.42887029288702927,0
"Runnels County, Texas",4409,3807,552,0.8634611022907689,0.12519845770015878,0
"Rupert, Vermont",437,154,269,0.3524027459954233,0.6155606407322655,1
"Rush County, Indiana",7932,6035,1754,0.7608421583459405,0.2211296016137166,0
"Rush County, Kansas",1748,1425,291,0.8152173913043478,0.16647597254004576,0
"Rusk County, Texas",21368,16534,4629,0.7737738674653688,0.21663234743541745,0
"Rusk County, Wisconsin",7886,5257,2517,0.6666243976667512,0.3191732183616536,0
"Russell County, Alabama",21329,9864,11228,0.46246893900323505,0.5264194289465047,1
"Russell County, Kansas",3429,2765,591,0.8063575386410032,0.17235345581802275,0
"Russell County, Kentucky",8955,7519,1331,0.83964265773311,0.1486320491345617,0
"Russell County, Virginia",13386,10879,2373,0.8127147766323024,0.17727476467951592,0
"Russell, Massachusetts",919,512,366,0.5571273122959739,0.3982589771490751,0
"Rutherford County, North Carolina",34429,24891,9135,0.7229661041563797,0.2653286473612362,0
"Rutherford County, Tennessee",143878,81480,59341,0.5663131263987545,0.4124397058619108,0
"Rutland Town, Vermont",2486,1039,1376,0.41794046661303297,0.5534995977473853,1
"Rutland, Massachusetts",5675,2667,2818,0.46995594713656386,0.49656387665198237,1
"Rutland, Vermont",8000,3026,4679,0.37825,0.584875,1
"Rye, New Hampshire",4465,1620,2781,0.3628219484882419,0.6228443449048152,1
"Ryegate, Vermont",648,298,329,0.45987654320987653,0.5077160493827161,1
"Sabattus, Maine",2878,1765,1034,0.613273106323836,0.359277275886032,0
"Sabine County, Texas",5487,4784,669,0.8718789866958265,0.12192454893384364,0
"Sabine Parish, Louisiana",10596,8776,1731,0.8282370705926765,0.16336353340883353,0
"Sac County, Iowa",5535,4061,1389,0.7336946702800361,0.25094850948509484,0
"Saco, Maine",12656,4497,7794,0.35532553729456384,0.6158343868520859,1
"Sacramento County, California",718290,259405,440808,0.3611424355065503,0.6136908490999458,1
"Saginaw County, Michigan",103349,50785,51088,0.49139324037968435,0.4943250539434344,1
"Saguache County, Colorado",3389,1413,1884,0.4169371496016524,0.5559161994688698,1
"Saint Agatha, Maine",637,334,292,0.5243328100470958,0.45839874411302983,0
"Salem County, New Jersey",34042,18827,14479,0.5530521120968216,0.4253275365724693,0
"Salem city, Virginia",13051,7683,5148,0.5886905217990959,0.3944525323729982,0
"Salem, Connecticut",2623,1291,1285,0.49218452154022113,0.48989706443004194,0
"Salem, Massachusetts",24018,5433,18023,0.22620534599050712,0.7503955366808227,1
"Salem, New Hampshire",17841,9969,7638,0.5587691272910711,0.4281150159744409,0
"Saline County, Arkansas",56959,39556,16060,0.6944644393335557,0.28195719728225566,0
"Saline County, Illinois",11089,8103,2789,0.730724141040671,0.25151050590675444,0
"Saline County, Kansas",23911,15313,8022,0.640416544686546,0.33549412404332735,0
"Saline County, Missouri",9519,6451,2904,0.6776972371047378,0.30507406240151275,0
"Saline County, Nebraska",5780,3631,1986,0.6282006920415225,0.343598615916955,0
"Salisbury, Connecticut",2555,502,2023,0.1964774951076321,0.7917808219178082,1
"Salisbury, Massachusetts",5556,2597,2845,0.46742260619150466,0.5120590352771778,1
"Salisbury, New Hampshire",925,517,380,0.5589189189189189,0.41081081081081083,0
"Salisbury, Vermont",676,258,393,0.3816568047337278,0.5813609467455622,1
"Salt Lake County, Utah",541175,230174,289906,0.4253226775072758,0.5356973252644708,1
"Saluda County, South Carolina",9274,6210,2963,0.6696139745525124,0.31949536338149664,0
"Sampson County, North Carolina",28618,17411,10966,0.608393318890209,0.38318540778530996,0
"San Augustine County, Texas",4002,3007,980,0.7513743128435783,0.2448775612193903,0
"San Benito County, California",28821,10590,17628,0.36744040803580724,0.6116373477672531,1
"San Bernardino County, California",840931,366257,455859,0.4355375173468453,0.5420884709922693,1
"San Diego County, California",1601722,600094,964650,0.374655526989078,0.6022580697524289,1
"San Francisco County, California",443458,56417,378156,0.1272206161575617,0.8527436645634987,1
"San Jacinto County, Texas",12638,10161,2337,0.8040037980693148,0.18491849976262068,0
"San Joaquin County, California",288443,121098,161137,0.419833381291971,0.5586441688652524,1
"San Juan County, Colorado",563,202,342,0.35879218472468916,0.6074600355239786,1
"San Juan County, New Mexico",52294,32874,18083,0.6286380846751062,0.34579492867250544,0
"San Juan County, Utah",6878,3535,3113,0.5139575457981972,0.4526025007269555,0
"San Juan County, Washington",13197,3057,9725,0.23164355535348943,0.7369099037660074,1
"San Luis Obispo County, California",159681,67436,88310,0.4223169945077999,0.5530401237467201,1
"San Mateo County, California",374138,75563,291410,0.20196558489113642,0.7788837273947046,1
"San Miguel County, Colorado",5147,1136,3924,0.22071109384107246,0.7623858558383524,1
"San Miguel County, New Mexico",11531,3421,7888,0.2966785187754748,0.6840690313069118,1
"San Patricio County, Texas",25888,16516,8988,0.6379789864029666,0.3471878862793572,0
"San Saba County, Texas",2602,2308,287,0.8870099923136049,0.11029976940814758,0
"Sanborn County, South Dakota",1185,905,257,0.7637130801687764,0.2168776371308017,0
"Sanbornton, New Hampshire",2045,1134,875,0.5545232273838631,0.4278728606356968,0
"Sanders County, Montana",7652,5660,1820,0.7396759017250392,0.23784631468897022,0
"Sandgate, Vermont",253,96,147,0.3794466403162055,0.5810276679841897,1
"Sandisfield, Massachusetts",515,200,306,0.3883495145631068,0.5941747572815534,1
"Sandoval County, New Mexico",76562,34174,40588,0.4463572007000862,0.5301324416812518,1
"Sandown, New Hampshire",3975,2273,1632,0.5718238993710691,0.41056603773584904,0
"Sandusky County, Ohio",30074,18896,10596,0.6283168185143313,0.3523309170712243,0
"Sandwich, Massachusetts",14061,6044,7739,0.4298414053054548,0.5503875968992248,1
"Sandwich, New Hampshire",1143,413,718,0.36132983377077865,0.6281714785651793,1
"Sandy River Plt., Maine",102,36,65,0.35294117647058826,0.6372549019607843,1
"Sanford, Maine",10931,5182,5392,0.47406458695453296,0.4932760040252493,1
"Sangamon County, Illinois",104751,53485,48917,0.5105917843266413,0.4669836087483652,0
"Sangerville, Maine",753,479,255,0.6361221779548473,0.3386454183266932,0
"Sanilac County, Michigan",22446,16194,5966,0.7214648489708634,0.26579345985921765,0
"Sanpete County, Utah",12631,10459,1794,0.8280421185971024,0.14203150977753148,0
"Santa Barbara County, California",200288,65736,129963,0.328207381370826,0.6488806119188368,1
"Santa Clara County, California",850522,214612,617967,0.2523297457326207,0.7265737982086296,1
"Santa Cruz County, Arizona",19561,6194,13138,0.3166504779919227,0.6716425540616533,1
"Santa Cruz County, California",144796,26937,114246,0.18603414458962955,0.7890135086604603,1
"Santa Fe County, New Mexico",82227,18329,62530,0.2229073175477641,0.7604558113515025,1
"Santa Rosa County, Florida",106928,77385,27612,0.7237112823582224,0.258229836899596,0
"Sarasota County, Florida",270575,148370,120110,0.5483507345467985,0.4439064954264067,0
"Saratoga County, New York",132655,61305,68471,0.46213863028155744,0.5161584561456409,1
"Sargent County, North Dakota",2070,1266,738,0.6115942028985507,0.3565217391304348,0
"Sarpy County, Nebraska",96193,51979,41206,0.5403615647708253,0.4283679685632011,0
"Saugus, Massachusetts",15797,7543,8001,0.4774957270367791,0.5064885737798316,1
"Sauk County, Wisconsin",36203,17493,18108,0.4831920006629285,0.5001795431317847,1
"Saunders County, Nebraska",12786,9108,3331,0.7123416236508682,0.26051931800406697,0
"Savoy, Massachusetts",399,161,226,0.40350877192982454,0.5664160401002506,1
"Sawyer County, Wisconsin",10510,5909,4498,0.5622264509990486,0.4279733587059943,0
"Scarborough, Maine",15057,5217,9487,0.3464833632197649,0.6300723915786677,1
"Schenectady County, New York",74862,30741,42465,0.4106355694477839,0.5672437284603671,1
"Schleicher County, Texas",1159,940,211,0.811044003451251,0.182053494391717,0
"Schley County, Georgia",2275,1800,462,0.7912087912087912,0.20307692307692307,0
"Schoharie County, New York",15685,9903,5345,0.6313675486133248,0.34077143767931145,0
"Schoolcraft County, Michigan",4745,3090,1589,0.6512118018967334,0.33487881981032663,0
"Schuyler County, Illinois",3918,2773,1068,0.7077590607452782,0.2725880551301684,0
"Schuyler County, Missouri",2003,1606,373,0.8017973040439341,0.18622066899650525,0
"Schuyler County, New York",9740,5621,3903,0.5771047227926078,0.4007186858316222,0
"Schuylkill County, Pennsylvania",70603,48871,20727,0.6921943826749571,0.2935710947126893,0
"Scioto County, Ohio",32047,22609,9080,0.705495054139233,0.28333385340281464,0
"Scituate, Massachusetts",13530,4614,8608,0.341019955654102,0.6362158167036216,1
"Scituate, Rhode Island",6683,3806,2735,0.5695047134520425,0.4092473440071824,0
"Scotland County, Missouri",1984,1560,388,0.7862903225806451,0.19556451612903225,0
"Scotland County, North Carolina",14775,7473,7186,0.5057868020304569,0.48636209813874787,0
"Scotland, Connecticut",970,537,406,0.5536082474226804,0.41855670103092785,0
"Scott County, Arkansas",3551,2962,483,0.8341312306392565,0.13601802309208674,0
"Scott County, Illinois",2741,2114,572,0.7712513681138271,0.20868296242247356,0
"Scott County, Indiana",10161,7328,2698,0.7211888593642358,0.2655250467473674,0
"Scott County, Iowa",92599,43683,46926,0.47174375533213103,0.5067657318113586,1
"Scott County, Kansas",2322,1991,290,0.8574504737295435,0.12489233419465978,0
"Scott County, Kentucky",28969,17767,10567,0.6133107804894887,0.36476923607994755,0
"Scott County, Minnesota",87965,45872,40040,0.521480134144262,0.45518103791280623,0
"Scott County, Mississippi",10744,6285,4330,0.5849776619508563,0.4030156366344006,0
"Scott County, Missouri",17719,13769,3753,0.7770754557254924,0.21180653535752583,0
"Scott County, Tennessee",9052,8004,986,0.8842244807777286,0.10892620415377817,0
"Scott County, Virginia",10869,9063,1692,0.8338393596467016,0.15567209494893736,0
"Scotts Bluff County, Nebraska",15524,10952,4196,0.7054882762174697,0.270291162071631,0
"Screven County, Georgia",6627,3915,2661,0.5907650520597555,0.40153915799004075,0
"Scurry County, Texas",5869,4983,818,0.8490373147043789,0.13937638439257113,0
"Seabrook, New Hampshire",4639,2595,1973,0.5593877990946324,0.42530717827117914,0
"Searcy County, Arkansas",4019,3365,588,0.8372729534710127,0.14630505100771335,0
"Searsburg, Vermont",64,36,28,0.5625,0.4375,0
"Searsmont, Maine",937,481,430,0.5133404482390609,0.4589114194236926,0
"Searsport, Maine",1608,721,843,0.44838308457711445,0.5242537313432836,1
"Sebago, Maine",1277,719,529,0.5630383711824589,0.4142521534847298,0
"Sebastian County, Arkansas",47140,31198,14487,0.6618158676283411,0.3073186253712346,0
"Sebec, Maine",428,305,117,0.7126168224299065,0.2733644859813084,0
"Seboeis Plt., Maine",41,19,22,0.4634146341463415,0.5365853658536586,1
"Sedgwick County, Colorado",1446,1121,301,0.7752420470262794,0.20816044260027664,0
"Sedgwick County, Kansas",213552,117653,90820,0.550933730426313,0.42528283509402864,0
"Sedgwick, Maine",843,321,511,0.3807829181494662,0.6061684460260973,1
"Seekonk, Massachusetts",8955,3970,4786,0.4433277498604132,0.5344500279173646,1
"Seminole County, Florida",260815,125241,132528,0.48019093993827044,0.5081302839177194,1
"Seminole County, Georgia",3888,2613,1256,0.6720679012345679,0.3230452674897119,0
"Seminole County, Oklahoma",8337,6011,2150,0.7210027587861341,0.2578865299268322,0
"Seneca County, New York",15608,8329,6914,0.5336365966171194,0.4429779600205023,0
"Seneca County, Ohio",25810,17086,8266,0.6619914761720264,0.3202634637737311,0
"Sequatchie County, Tennessee",7252,5855,1298,0.8073634859349145,0.17898510755653613,0
"Sequoyah County, Oklahoma",15386,12113,3035,0.7872741453269205,0.1972572468477837,0
"Sevier County, Arkansas",5202,3884,1116,0.746635909265667,0.21453287197231835,0
"Sevier County, Tennessee",43535,33783,8721,0.775996324796141,0.20032158033765934,0
"Sevier County, Utah",10363,9052,1084,0.8734922319791566,0.10460291421403069,0
"Seward County, Kansas",5099,3285,1736,0.6442439694057658,0.34045891351245344,0
"Seward County, Nebraska",9199,6490,2438,0.7055114686378954,0.2650288074790738,0
"Seymour, Connecticut",9392,5242,4011,0.5581345826235093,0.4270655877342419,0
"Shackelford County, Texas",1628,1484,130,0.9115479115479116,0.07985257985257985,0
"Shaftsbury, Vermont",2225,818,1346,0.36764044943820223,0.6049438202247192,1
"Shannon County, Missouri",3906,3165,706,0.8102918586789555,0.18074756784434204,0
"Shapleigh, Maine",1789,1034,704,0.577976523197317,0.39351593068753493,0
"Sharkey County, Mississippi",2183,688,1465,0.315162620247366,0.6710948236371965,1
"Sharon, Connecticut",1555,510,1019,0.3279742765273312,0.6553054662379422,1
"Sharon, Massachusetts",11617,2603,8778,0.2240681759490402,0.75561676852888,1
"Sharon, New Hampshire",273,116,153,0.4249084249084249,0.5604395604395604,1
"Sharon, Vermont",894,278,585,0.31096196868008946,0.6543624161073825,1
"Sharp County, Arkansas",7566,5938,1398,0.7848268569918054,0.18477398889770025,0
"Shasta County, California",92900,60789,30000,0.6543487621097955,0.32292787944025836,0
"Shawano County, Wisconsin",22615,15173,7131,0.6709263762989166,0.3153216891443732,0
"Shawnee County, Kansas",86122,40443,43015,0.4696012633241216,0.49946587399270803,1
"Sheboygan County, Wisconsin",66011,37609,27101,0.5697383769371771,0.4105527866567693,0
"Sheffield, Massachusetts",2162,578,1542,0.26734505087881594,0.7132284921369103,1
"Sheffield, Vermont",374,163,197,0.4358288770053476,0.5267379679144385,1
"Shelburne, Massachusetts",1174,209,927,0.17802385008517888,0.7896081771720613,1
"Shelburne, New Hampshire",254,122,131,0.48031496062992124,0.515748031496063,1
"Shelburne, Vermont",5419,953,4358,0.17586270529618012,0.8042074183428677,1
"Shelby County, Alabama",114950,79700,33268,0.6933449325793823,0.28941278816876903,0
"Shelby County, Illinois",12097,9426,2504,0.7792014549061751,0.20699346945523683,0
"Shelby County, Indiana",19991,14568,5023,0.7287279275674053,0.25126306838077134,0
"Shelby County, Iowa",6795,4697,1959,0.691243561442237,0.2883002207505519,0
"Shelby County, Kentucky",23550,15055,8077,0.6392781316348195,0.3429723991507431,0
"Shelby County, Missouri",3350,2700,592,0.8059701492537313,0.17671641791044776,0
"Shelby County, Ohio",25258,20422,4465,0.8085359094148389,0.1767756750336527,0
"Shelby County, Tennessee",382055,129815,246105,0.3397809215950583,0.6441611809817959,1
"Shelby County, Texas",10084,7975,2068,0.7908568028560096,0.2050773502578342,0
"Sheldon, Vermont",1015,532,435,0.5241379310344828,0.42857142857142855,0
"Shelton, Connecticut",23892,12747,10837,0.5335258663987946,0.4535827892181483,0
"Shenandoah County, Virginia",23684,16463,6836,0.6951106232055396,0.28863367674379325,0
"Sherborn, Massachusetts",2963,579,2267,0.19541005737428283,0.7651029362132973,1
"Sherburne County, Minnesota",55612,36222,18065,0.6513342444076818,0.3248399625980004,0
"Sheridan County, Kansas",1397,1237,144,0.8854688618468146,0.10307802433786686,0
"Sheridan County, Montana",2030,1403,574,0.6911330049261084,0.2827586206896552,0
"Sheridan County, Nebraska",2684,2292,340,0.8539493293591655,0.12667660208643816,0
"Sheridan County, North Dakota",812,688,104,0.8472906403940886,0.12807881773399016,0
"Sheridan County, Wyoming",16428,11843,4043,0.7209033357682006,0.24610421232042853,0
"Sherman County, Kansas",2673,2222,386,0.831275720164609,0.1444070332959222,0
"Sherman County, Nebraska",1700,1322,343,0.7776470588235294,0.20176470588235293,0
"Sherman County, Oregon",1208,921,260,0.7624172185430463,0.2152317880794702,0
"Sherman County, Texas",991,886,91,0.8940464177598385,0.09182643794147326,0
"Sherman, Connecticut",2336,1076,1234,0.4606164383561644,0.5282534246575342,1
"Sherman, Maine",665,497,157,0.7473684210526316,0.23609022556390977,0
"Shiawassee County, Michigan",39224,23149,15347,0.5901743830307975,0.39126555170303895,0
"Shirley, Maine",133,96,34,0.7218045112781954,0.2556390977443609,0
"Shirley, Massachusetts",3700,1493,2100,0.4035135135135135,0.5675675675675675,1
"Shoreham, Vermont",742,263,445,0.35444743935309975,0.5997304582210242,1
"Shoshone County, Idaho",6049,4216,1693,0.6969747065630683,0.27988097206149776,0
"Shrewsbury, Massachusetts",21131,7058,13590,0.3340116416639061,0.6431309450570252,1
"Shrewsbury, Vermont",690,268,395,0.3884057971014493,0.572463768115942,1
"Shutesbury, Massachusetts",1330,144,1154,0.10827067669172932,0.8676691729323308,1
"Sibley County, Minnesota",8452,5864,2417,0.69380028395646,0.2859678182678656,0
"Sidney, Maine",2954,1688,1184,0.5714285714285714,0.4008124576844956,0
"Sierra County, California",1930,1142,730,0.5917098445595855,0.37823834196891193,0
"Sierra County, New Mexico",5945,3542,2265,0.5957947855340623,0.3809924306139613,0
"Silver Bow County, Montana",18827,7745,10392,0.41137727731449514,0.5519732299357306,1
"Simpson County, Kentucky",8732,5888,2681,0.674301420064132,0.3070316078790655,0
"Simpson County, Mississippi",11820,7635,4037,0.6459390862944162,0.3415397631133672,0
"Simsbury, Connecticut",16174,5575,10296,0.3446890070483492,0.6365772227031038,1
"Sioux County, Iowa",19051,15680,3019,0.8230539079313421,0.15846937168652564,0
"Sioux County, Nebraska",731,642,72,0.8782489740082079,0.09849521203830369,0
"Sioux County, North Dakota",1186,258,804,0.2175379426644182,0.6779089376053963,1
"Siskiyou County, California",23450,13290,9593,0.5667377398720682,0.40908315565031983,0
"Skagit County, Washington",73423,32762,38252,0.4462089535976465,0.5209811639404546,1
"Skamania County, Washington",7312,3885,3192,0.5313183807439825,0.4365426695842451,0
"Skowhegan, Maine",4197,2215,1876,0.5277579223254706,0.4469859423397665,0
"Slope County, North Dakota",427,380,44,0.8899297423887588,0.10304449648711944,0
"Smith County, Kansas",2092,1734,328,0.8288718929254302,0.15678776290630975,0
"Smith County, Mississippi",8327,6458,1791,0.7755494175573436,0.21508346343220847,0
"Smith County, Tennessee",9051,7136,1802,0.7884211689316097,0.19909402275991603,0
"Smith County, Texas",100075,69080,29615,0.6902822882837871,0.29592805395953037,0
"Smithfield, Maine",627,342,269,0.5454545454545454,0.42902711323763953,0
"Smithfield, Rhode Island",11528,5744,5566,0.49826509368494104,0.48282442748091603,0
"Smyrna, Maine",157,111,46,0.7070063694267515,0.2929936305732484,0
"Smyth County, Virginia",14136,10963,3008,0.7755376344086021,0.21279003961516696,0
"Snohomish County, Washington",438796,166428,256728,0.3792833116072161,0.5850737016745823,1
"Snyder County, Pennsylvania",19140,13983,4910,0.730564263322884,0.25653082549634276,0
"Socorro County, New Mexico",7160,3255,3722,0.454608938547486,0.5198324022346369,1
"Solano County, California",205831,69306,131639,0.3367131287318237,0.6395489503524736,1
"Solon, Maine",623,365,243,0.5858747993579454,0.3900481540930979,0
"Somers, Connecticut",5731,3204,2445,0.5590647356482289,0.42662711568661665,0
"Somerset County, Maryland",10147,5739,4241,0.5655858874544201,0.4179560461220065,0
"Somerset County, New Jersey",186891,71996,111173,0.38522989336030095,0.5948547549106163,1
"Somerset County, Pennsylvania",40543,31466,8654,0.7761142490688898,0.21345238388871074,0
"Somerset Cty Townships, Maine",243,173,63,0.7119341563786008,0.25925925925925924,0
"Somerset, Massachusetts",11122,5113,5815,0.4597194749145837,0.5228376191332494,1
"Somersworth, New Hampshire",6071,2550,3422,0.4200296491517048,0.5636633174106408,1
"Somervell County, Texas",4947,4105,768,0.8297958358601173,0.15524560339599758,0
"Somerville, Maine",357,213,131,0.5966386554621849,0.36694677871148457,0
"Somerville, Massachusetts",42200,4283,37027,0.10149289099526067,0.8774170616113744,1
"Sonoma County, California",268252,61825,199938,0.23047358453991024,0.7453364746581572,1
"Sorrento, Maine",189,94,89,0.4973544973544973,0.4708994708994709,0
"South Berwick, Maine",4634,1734,2748,0.3741907639188606,0.5930082002589555,1
"South Bristol, Maine",716,261,429,0.3645251396648045,0.5991620111731844,1
"South Burlington, Vermont",12670,2271,10057,0.1792423046566693,0.7937647987371744,1
"South Hadley, Massachusetts",10059,3230,6590,0.3211054776816781,0.6551347052390893,1
"South Hampton, New Hampshire",652,326,304,0.5,0.4662576687116564,0
"South Hero, Vermont",1309,376,903,0.2872421695951108,0.6898395721925134,1
"South Kingstown, Rhode Island",16688,5003,11254,0.29979626078619365,0.6743767976989453,1
"South Portland, Maine",16286,3783,12075,0.23228539850178068,0.7414343608006877,1
"South Thomaston, Maine",997,403,574,0.40421263791374124,0.5757271815446339,1
"South Windsor, Connecticut",15523,5630,9596,0.36268762481479094,0.6181794756168266,1
"Southampton County, Virginia",9786,5730,3969,0.5855303494788473,0.4055793991416309,0
"Southampton, Massachusetts",4194,1811,2231,0.4318073438245112,0.5319504053409633,1
"Southborough, Massachusetts",6665,1851,4618,0.27771942985746434,0.6928732183045762,1
"Southbridge, Massachusetts",7261,3022,4079,0.41619611623743286,0.5617683514667401,1
"Southbury, Connecticut",12990,6260,6570,0.4819091608929946,0.5057736720554272,1
"Southington, Connecticut",26718,13473,12855,0.5042667864361104,0.48113631259824835,0
"Southport, Maine",491,173,306,0.35234215885947046,0.6232179226069247,1
"Southwest Harbor, Maine",1137,381,728,0.33509234828496043,0.6402814423922604,1
"Southwick, Massachusetts",5732,3221,2360,0.5619330076762038,0.4117236566643405,0
"Spalding County, Georgia",30211,18104,11828,0.5992519281056569,0.3915130250570984,0
"Spartanburg County, South Carolina",148655,93560,52926,0.6293767448118126,0.3560324240691534,0
"Spencer County, Indiana",10769,7357,3213,0.6831646392422694,0.2983563933512861,0
"Spencer County, Kentucky",11433,8737,2530,0.7641913758418613,0.22128925041546402,0
"Spencer, Massachusetts",6412,3287,2989,0.5126325639426076,0.4661572052401747,0
"Spink County, South Dakota",3163,2104,998,0.6651912741068606,0.31552323743281696,0
"Spokane County, Washington",295430,148576,135765,0.5029143959652033,0.4595504857326609,0
"Spotsylvania County, Virginia",75317,39411,34307,0.5232683192373567,0.45550141402339445,0
"Sprague, Connecticut",1557,882,641,0.5664739884393064,0.41168914579319205,0
"Springfield, Maine",161,135,26,0.8385093167701864,0.16149068322981366,0
"Springfield, Massachusetts",54373,13957,39361,0.25668990123774665,0.7239070862376548,1
"Springfield, New Hampshire",889,436,437,0.4904386951631046,0.4915635545556805,1
"Springfield, Vermont",4516,1768,2583,0.39149689991142606,0.5719663418954827,1
"St. Albans Town, Vermont",3794,1557,2126,0.4103848181338956,0.5603584607274644,1
"St. Albans, Maine",1186,833,321,0.7023608768971332,0.2706576728499157,0
"St. Albans, Vermont",3057,946,1982,0.3094537127903173,0.6483480536473667,1
"St. Bernard Parish, Louisiana",17650,11179,6151,0.633371104815864,0.3484985835694051,0
"St. Charles County, Missouri",222017,128389,89530,0.578284545778026,0.4032574082164879,0
"St. Charles Parish, Louisiana",28517,18233,9800,0.6393730055756216,0.34365466213136026,0
"St. Clair County, Alabama",44441,36166,7744,0.8137980693503747,0.1742535046466101,0
"St. Clair County, Illinois",128104,57150,68325,0.44612190095547366,0.5333557109848248,1
"St. Clair County, Michigan",92064,59185,31363,0.64286800486618,0.3406651894334376,0
"St. Clair County, Missouri",4974,3932,988,0.7905106554081223,0.19863289103337353,0
"St. Croix County, Wisconsin",56707,32199,23190,0.5678134974518138,0.4089442220537147,0
"St. Francis County, Arkansas",7108,3242,3604,0.45610579628587505,0.5070343275182893,1
"St. Francis, Maine",245,121,121,0.49387755102040815,0.49387755102040815,1
"St. Francois County, Missouri",28001,20511,7044,0.7325095532302418,0.2515624441984215,0
"St. George, Maine",1814,663,1108,0.36549062844542446,0.6108048511576626,1
"St. George, Vermont",453,131,310,0.2891832229580574,0.6843267108167771,1
"St. Helena Parish, Louisiana",6158,2714,3346,0.4407275089314713,0.543358233192595,1
"St. James Parish, Louisiana",12590,5954,6510,0.47291501191421764,0.517077045274027,1
"St. John Plt., Maine",171,104,63,0.6081871345029239,0.3684210526315789,0
"St. John the Baptist Parish, Louisiana",21432,7538,13582,0.3517170586039567,0.6337252706233669,1
"St. Johns County, Florida",176622,110946,63850,0.6281550429731291,0.3615064940947334,0
"St. Johnsbury, Vermont",3377,1218,2034,0.3606751554634291,0.602309742374889,1
"St. Joseph County, Indiana",115238,53164,59896,0.4613408771412208,0.5197591072389316,1
"St. Joseph County, Michigan",27936,18127,9262,0.6488760022909508,0.3315435280641466,0
"St. Landry Parish, Louisiana",41154,23171,17372,0.5630315400690091,0.4221217864606114,0
"St. Lawrence County, New York",44800,24608,19361,0.5492857142857143,0.43216517857142855,0
"St. Louis County, Minnesota",119531,49017,67704,0.41007772042399043,0.5664137336757828,1
"St. Louis County, Missouri",536446,199493,328151,0.37187899620837883,0.6117130149166925,1
"St. Louis city, Missouri",133867,21474,110089,0.16041294717891638,0.8223759402989534,1
"St. Lucie County, Florida",172169,86831,84137,0.5043358560484176,0.48868843984689464,0
"St. Martin Parish, Louisiana",27038,18203,8439,0.6732376655078038,0.31211628078999926,0
"St. Mary Parish, Louisiana",23186,14811,8055,0.6387906495298887,0.3474079185715518,0
